doc_idn,gnd_idn,gnd_label
1269540378,041258304,Politischer Skandal
1269540645,040119750,Deutschunterricht
1269540645,040119068,Deutschlehrer
1269540645,040729052,Interpretation
1269540645,040359646,Literatur
1269540645,1019958685,Literaturvermittlung
1269541234,040476863,Psychische Störung
1269541234,040101762,Chronische Krankheit
1269541234,040721582,Gruppentherapie
1269541234,041244818,Wohlbefinden
1269541234,04055886X,Sozialpsychiatrie
1269543172,041132920,Deutsch
1269543172,040184285,Fremdsprachenunterricht
1269543172,040725626,Hochschulunterricht
1269543172,040616274,Umwelterziehung
1269543172,041870743,Unterrichtseinheit
1269576321,040310310,Klein- und Mittelbetrieb
1269576321,042351413,Produzierendes Gewerbe
1269576321,041259092,Mensch-Maschine-Kommunikation
1269576321,040502082,Roboter
1269577492,040471942,Preußen
1269577492,042572428,Siedlungswesen
1269577492,040488128,Rechtsnorm
1269577492,041404300,Raumwirksamkeit
1269577514,042193559,Niger
1269577514,04160492X,Holozän
1269577514,040132080,Düne
1269577514,04164199X,Klimaänderung
1269577514,042193567,Quartärgeomorphologie
1269577514,042193559,Niger
1269577514,04160492X,Holozän
1269577514,040132080,Düne
1269577514,04164199X,Klimaänderung
1269577514,040073483,Boden
1269577646,040006956,Afrika
1269577646,040609588,Trockengebiet
1269577646,040132080,Düne
1269577646,040515370,Sand
1269577646,041805259,Schwermineral
1269680013,1273733363,Mundart Sudetendeutsch
1269707787,040118827,Deutschland
1269707787,040685985,Erneuerbare Energien
1269707787,040147363,Energieversorgung
1269707787,040120023,Dezentrale Energieversorgung
1269707787,04134359X,Kraft-Wärme-Kopplung
1269707787,989119289,Fotovoltaikanlage
1269709437,040118827,Deutschland
1269709437,040061418,Betriebliche Ausbildung
1269709437,042276543,Duales System
1269709437,040323862,Kooperation
1269709437,040059359,Berufsschule
1269709437,040479668,Qualität
1269709437,040643174,Wahrnehmung
1269716964,040118827,Deutschland
1269716964,043084168,Internet
1269716964,040223442,Grundrecht
1269852566,04123037X,Datenanalyse
1269852566,95999288X,Imputationstechnik
1269852566,041322800,Ökonometrie
1269852604,1281130745,Ultradünnes Glas
1269852604,040529959,Schneiden
1269852604,042853907,Probekörper
1269852604,968951899,Kantenfestigkeit
1269852604,041825918,Sprödbruch
1269852604,040379345,Werkstoffprüfung
1269864238,041488008,Dari
1269864238,040039390,Autobiografie
1269864238,041333667,Afghanistan
1269864238,041248546,Erzähltechnik
1269865692,041363248,Schulsozialarbeit
1269865692,1127148958,Systemische Beratung
1269866125,041203143,Polnisch
1269866125,040389359,Metapher
1269866125,041408713,Gehen
1269866125,041331958,Haltung
1269866125,041380975,Wortfeld
1269866125,041256980,Kultur
1269866125,041203143,Polnisch
1269866125,040359646,Literatur
1269866125,94039622X,Gehen
1269866125,954398394,Haltung
1269866141,041953800,Burnout-Syndrom
1269866141,040544303,Selbststeuerung
1269866141,040028054,Arbeitswelt
1269866141,040124754,Diskurs
1269866141,040477045,Psychologie
1269866141,040382435,Medizin
1269866141,957627521,Soziale Konstruktion
1269866206,942388445,Prozessmanagement
1269866206,1124028595,Blockchain
1269867334,956986714,Borsig-Lokomotiv-Werke
1269867334,04026808X,Industriebau
1269867334,040252108,Hochhaus
1269867334,040398277,Moderne
1269867997,042895103,Reisejournalismus
1269867997,1003483682,App
1269868012,118819089,
1269868012,04049716X,Rezeption
1269868012,04159486X,Heldendichtung
1269868012,042120594,Fremdheit
126986808X,040315754,Körper
126986808X,961739223,Social Media
126986808X,041259092,Mensch-Maschine-Kommunikation
126986808X,988555794,Medientheorie
1269868543,041050304,
1269868543,041729722,
1269868543,1060036460,
1269868543,042705797,
1269868543,04123104X,Ehe
1269868543,944212220,Keuschheit
1269869132,954098269,Horatius Flaccus
1269869914,963489828,Stift St. Gangolf Bamberg
1269870033,040118827,Deutschland
1269870033,040588610,Tabu
1269870033,041931793,Druckmedien
1269870033,040057097,Berichterstattung
1269870033,040537323,Schwangerschaftsabbruch
1269870033,040714284,Frauenbewegung
1269870513,041537955,
1269870513,1048450724,Widmann
1269870513,978890752,
1269870513,040075249,Das @Böse
1270260359,040352358,Leistungselektronik
1270260359,041291832,Verbindungstechnik
1270260359,040337340,Kupfer
1270260359,041338588,Metallpulver
1270260359,041402995,Sintern
1270403168,040032175,Asien
1270403168,040006956,Afrika
1270403168,041862554,Trivialer Frauenroman
1270403168,948963891,Postkoloniale Literatur
1270403249,041132920,Deutsch
1270403249,041522478,Engagierte Literatur
1270403249,040504794,Roman
1270403249,040118932,Deutschlandbild
1270403249,1175898139,Soziale Bewegung
1270403249,1093883871,Politische Bewegung
1270403273,041969103,Neue Medien
1270403273,949107816,Technische Innovation
1270403273,040354393,Lesen
1270403273,964162512,Medienkompetenz
1270403540,040559645,Spanien
1270403540,04066466X,Wirtschaftskrise
1270403540,991483006,Finanzkrise
1270403540,1206347392,COVID-19
1270403540,967941407,Pandemie
1270403540,040465144,Politik
1270403540,042020239,Repräsentation
1270403540,04229763X,Politischer Protest
1270403540,040124754,Diskurs
1270403702,040076075,Bolivien
1270403702,04187207X,Indigenes Volk
1270403702,040578879,Straßenbau
1270403702,040792625,Widerstand
1270403702,040544427,Selbstverwaltung
1270403702,040557073,Soziale Bewegung
1270403753,040558975,Sozialstatistik
1270403753,042321395,Quantitative Methode
1270403753,041723104,Objektivität
1270403753,041143825,Legitimation
1270403753,963150790,Wissensproduktion
1270403753,042301270,Situationsanalyse
1270403753,980953987,Actor-Network-Theory
1270403761,040184803,Freundschaft
1270403761,041923529,Interreligiöser Dialog
1270403761,963446827,Interreligiöses Lernen
1270403761,041916492,Kommunikatives Handeln
1270403761,1042227152,Öffentliche Theologie
1270403761,040306380,Kindertagesstätte
1270403761,040494128,Religionspädagogik
1270403834,130468975,Rancière
1270403834,118559796,Kant
1270403834,041239628,Politische Ästhetik
1270403834,040762262,Politische Philosophie
1270488473,940431181,Europäische Union
1270488473,040118827,Deutschland
1270488473,04181116X,Geschlechtsidentität
1270488473,041859375,Transsexualität
1270488473,040274845,Intersexualität
1270488473,041570154,Geschlechtsangleichung
1270488473,040223442,Grundrecht
1270488473,040747255,Menschenrecht
1270488473,04160329X,Höchstrichterliche Rechtsprechung
1270564366,940431181,Europäische Union
1270564366,985314087,Unionsbürgerschaft
1270564366,040118827,Deutschland
1270564366,041514343,Einwanderer
1270564366,040428702,Obdachlosigkeit
1270564366,040029638,Armut
1270564366,040775755,Soziale Situation
1270574507,042416795,Textverstehen
1270574507,041289722,Hermeneutik
1270574507,040456609,Phänomenologie
1270574507,040457974,Philosophieunterricht
1270688847,040163296,Provinz al- @Faijum
1270688847,040344509,Ländliche Entwicklung
1270688847,040163296,Provinz al- @Faijum
1270688847,040739880,Agrarsoziologie
1270688863,945324472,Karakorum
1270688863,040311783,Klimatologie
1270688863,041165993,Statistische Analyse
1270688863,041897706,Wettersatellit
1270688863,042616425,Geoinformationssystem
1270688863,943951275,Himalaja
1270688863,040311783,Klimatologie
1270688863,041165993,Statistische Analyse
1270688863,041897706,Wettersatellit
1270688863,042616425,Geoinformationssystem
1270688863,040249603,Hindukusch
1270688863,040311783,Klimatologie
1270688863,041165993,Statistische Analyse
1270688863,041897706,Wettersatellit
1270688863,042616425,Geoinformationssystem
1270688952,040425703,Nordrhein-Westfalen
1270688952,040743810,Luftverschmutzung
1270688952,040311783,Klimatologie
1270688952,042243440,Satellitenfernerkundung
1270688952,041281306,Numerisches Verfahren
1270689037,940598450,Kaghan
1270689037,040343480,Landschaftsentwicklung
1270689037,040343529,Landschaftsökologie
1270689037,041874587,Vegetation
1270689061,040284956,Japan
1270689061,040573125,Sterblichkeit
1270689061,040482782,Räumliche Disparität
127068910X,040118827,Deutschland
127068910X,04061963X,Unternehmen
127068910X,041682718,Linienluftverkehr
127068910X,041877993,Verkehrsaufkommen
127068910X,041311248,Videokonferenz
1270930257,1234193272,Hunza
1270930257,042243440,Satellitenfernerkundung
1270930257,041874617,Vegetationskartierung
1270930257,1234193272,Hunza
1270930257,042243440,Satellitenfernerkundung
1270930257,042976340,Waldgebiet
1270930273,949974226,Nanga-Parbat-Gebiet
1270930273,040752364,Natürliche Ressourcen
1270930273,042590469,Landnutzung
1270930273,040261522,Humanökologie
1271010399,960963405,Faserverstärkter Thermoplast
1271010399,947461299,Kurzfaser
1271010399,1147710759,Faser-Matrix-Haftung
1271010399,041516915,Elastizitätsmodul
1271010399,041145283,Mathematisches Modell
1271429616,040337073,Kunststoffschweißen
1271429616,042899613,Polyamid 6
1271429616,969774206,Laserdurchstrahlschweißen
1271429616,040538753,Schweißnaht
1271429616,042798728,Verbundverhalten
1271429616,043041779,Strahlführung
1271429616,041972953,Prozessführung
1271606887,118717774,Glissant
1271606887,041656296,Kreolisierung
1271606887,040156028,Ethik
1271606887,040464490,Poetik
1271863588,040386627,Mensch-Maschine-System
1271863588,041992555,Kollisionsschutz
1271863588,040502082,Roboter
1271863588,989702421,Nachgiebigkeit
1271863588,041347129,Regelungssystem
1271863588,041989147,Aktor
1271863588,041207262,Memory-Legierung
1271863588,041337646,Fehlererkennung
1271863588,041231929,Fehlertoleranz
1271863588,040592456,Zuverlässigkeit
1271863596,04128805X,Faserverstärkter Kunststoff
1271863596,040565610,Spritzgießen
1271863596,952074966,Innenhochdruckumformen
1271863596,041291832,Verbindungstechnik
1271863596,042326540,Faserverbundbauteil
1271863596,041651006,Konstruktionselement
1271863596,040351653,Leichtbau
1271863596,946789827,Endabmessungsnahe Fertigung
1271865106,951263382,Barcelonnette
1271865106,041787803,Rutschung
1271865106,042907330,Anthropogene Klimaänderung
1271865106,042264367,Treibhauseffekt
1271865106,951115081,General circulation model
1271865106,04085339X,Cortina d'Ampezzo
1271865106,041787803,Rutschung
1271865106,042907330,Anthropogene Klimaänderung
1271865106,042264367,Treibhauseffekt
1271865106,951115081,General circulation model
1271865130,040344215,Landwirtschaftliche Nutzfläche
1271865130,040001148,Abfluss
1271865130,940062879,Verschlämmung
1271865130,943085462,Infiltration
1271865130,041145283,Mathematisches Modell
1271865149,040118827,Deutschland
1271865149,04061963X,Unternehmen
1271865149,950582824,Callcenter
1271865149,042236169,Standortfaktor
1271865149,041215737,Regionale Wirtschaftsstruktur
1271865149,040118827,Deutschland
1271865149,04061963X,Unternehmen
1271865149,950582824,Callcenter
1271865149,043223818,Standortpolitik
1271865149,040736466,Kommunale Wirtschaftsförderung
1272136612,042209226,Hochtemperatursupraleiter
1272136612,041439880,Bandleitung
1272136612,041306724,Dotierung
1272136612,041371283,Korngrenze
1272136612,042743877,Kritischer Strom
1272312496,1279103787,Ullmann
1272312496,1279104236,Ullmann
1272312496,041143337,Kunst
1272312496,041288440,Sammlung
1272312496,040181189,Frankfurt am Main
1272312496,041206304,Kunstmarkt
1272401898,042797438,Kohlenstofffaserverstärkter Thermoplast
1272401898,04157432X,Glasfaserverstärkter Thermoplast
1272401898,948556781,Endlosfaser
1272401898,041816323,Skelettbau
1272401898,041263928,Karosseriebau
1272401898,041838114,Strukturoptimierung
1272514005,041867602,Umformwerkzeug
1272514005,041879643,Verschleißschutz
1272514005,040059960,Beschichten
1272514005,041645383,Kohlenstoff
1272514005,043060870,Amorpher Zustand
1272514005,041541979,Festschmierstoff
1272514005,040212645,Gleitreibung
1272514005,041458788,Blechumformen
1272514005,041207076,Massivumformen
1272566668,040568407,Stahlbeton
1272566668,042102154,Stahlfaserbeton
1272566668,042798728,Verbundverhalten
1272774252,940029286,Fertigungstechnik
1272774252,040039579,Automation
1272774252,042190576,Qualitätsmanagement
1272774252,042699258,Automatisches Prüfen
1272774252,041166159,Steuerungstechnik
1272774252,964766485,Hardware-in-the-loop
1272774252,1024414280,Virtuelle Inbetriebnahme
127286295X,960963405,Faserverstärkter Thermoplast
127286295X,041253906,Halberzeugnis
127286295X,041143353,Kunststoffverarbeitung
127286295X,041390768,Lasererwärmung
127286295X,04216690X,Knickarmroboter
1272947424,041277937,München
1272947424,94284050X,Italienischer Einwanderer
1272947424,040014460,Alter
1272947424,041259262,Handlungskompetenz
1272947424,040009114,Akkulturation
1272947424,94967365X,Generationsbeziehung
1272947424,041177053,Zeitbewusstsein
1272949281,040118827,Deutschland
1272949281,040717968,Gesetzliche Krankenversicherung
1272949281,042452066,Strukturreform
1272949281,042140900,Gesundheitsberichterstattung
1272949281,042616425,Geoinformationssystem
1272949281,04123037X,Datenanalyse
127294932X,040396770,Mitteleuropa
127294932X,041369807,Sommer
127294932X,042123925,Meso-Scale
127294932X,040422364,Niederschlagsmessung
127294932X,042243440,Satellitenfernerkundung
127294932X,940986973,Numerisches Modell
1272949648,040497992,Rhein-Main-Gebiet
1272949648,042640237,Siedlungsplanung
1272949648,946236666,Verkehrsvermeidung
127305167X,041855647,Titannitrid
127305167X,941420167,Nanostrukturiertes Material
127305167X,041402995,Sintern
127305167X,043127649,Dichte
127305167X,041698193,Gefüge
127305167X,04192147X,Stoffeigenschaft
1273051688,041421434,Aluminiumoxidkeramik
1273051688,952075504,Keramikpulver
1273051688,941420167,Nanostrukturiertes Material
1273051688,040565610,Spritzgießen
1273051696,943478561,Niobpentoxid
1273051696,942197151,Tauchbeschichten
1273051696,04278915X,Sol-Gel-Verfahren
1273051696,040142477,Elektrode
1273051696,042921309,Elektrochromes Material
1273051696,041310284,Mikrostruktur
1273051696,943478561,Niobpentoxid
1273051696,041306724,Dotierung
1273051696,041369254,Dünne Schicht
1273051696,040142477,Elektrode
1273051696,042921309,Elektrochromes Material
1273051696,94449434X,Transparente Wärmedämmung
127305170X,940507145,Sol
127305170X,04278915X,Sol-Gel-Verfahren
127305170X,041525884,Erbium
127305170X,041306724,Dotierung
127305170X,041726685,Optische Nachrichtenübertragung
1273051718,041574613,Glaswolle
1273051718,041312864,Bindemittel
1273051718,042495385,Organosiloxane
1273051718,941747654,Ethoxygruppe
1273051718,940507188,Kieselsol
1273051718,04278915X,Sol-Gel-Verfahren
1273051718,041537513,Faserdämmstoff
1273051718,041574613,Glaswolle
1273051718,041312864,Bindemittel
1273051718,041696166,Metallorganische Polymere
1273051718,941420167,Nanostrukturiertes Material
1273051718,041602765,Hochtemperaturfestigkeit
1273051726,040211428,Glas
1273051726,042296226,Substrat
1273051726,041696166,Metallorganische Polymere
1273051726,041731395,Palladium
1273051726,04278915X,Sol-Gel-Verfahren
1273051726,959656367,Verkupferung
1273051726,040302717,Keramik
1273051726,042296226,Substrat
1273051726,041696166,Metallorganische Polymere
1273051726,041731395,Palladium
1273051726,04278915X,Sol-Gel-Verfahren
1273051726,042017874,Tampondruck
1273051726,042296226,Substrat
1273051726,04278915X,Sol-Gel-Verfahren
1273051726,940988372,Zwischenschicht
1273051726,040337340,Kupfer
1273051726,041673204,Leiterbahn
1273051726,04203342X,Stromloses Oberflächenbeschichten
1273051807,042674050,Lichtwellenleiter
1273051807,041734963,Passives Bauelement
1273051807,04077449X,Siliciumorganische Verbindungen
1273051807,04278915X,Sol-Gel-Verfahren
1273051807,955526183,WDM
1273051807,943319455,Faseroptischer Verstärker
1273051807,941718255,Bleiglas
1273051807,041525884,Erbium
1273051807,041306724,Dotierung
1273051807,041594630,Heißpressen
1273051815,942023862,Thiomolybdate
1273051815,041435184,Ausgangsmaterial
1273051815,961743433,Schleuderbeschichten
1273051815,041212800,Flüssigkeitsfilm
1273051815,040479250,Pyrolyse
1273051815,961743727,Molybdänsulfide
1273054970,04139402X,Produktentwicklung
1273054970,040603563,Toleranz
1273054970,04213725X,Fertigungsgerechte Konstruktion
1273054970,042183863,Kostengünstige Konstruktion
1273054970,040697940,CAD
1273977769,041915690,Kraftfahrzeugelektronik
1273977769,041165217,Software Engineering
1274300371,940877775,Turtmanntal
1274300371,041306848,Geomorphologie
1274300371,041406966,Morphometrie
1274300428,040644669,Wallis
1274300428,041874587,Vegetation
